"Date","AMD.Open","AMD.High","AMD.Low","AMD.Close","AMD.Volume","AMD.Adjusted","MSFT.Open","MSFT.High","MSFT.Low","MSFT.Close","MSFT.Volume","MSFT.Adjusted","SBUX.Open","SBUX.High","SBUX.Low","SBUX.Close","SBUX.Volume","SBUX.Adjusted","AAPL.Open","AAPL.High","AAPL.Low","AAPL.Close","AAPL.Volume","AAPL.Adjusted","ITUB.Open","ITUB.High","ITUB.Low","ITUB.Close","ITUB.Volume","ITUB.Adjusted","FB.Open","FB.High","FB.Low","FB.Close","FB.Volume","FB.Adjusted","NVDA.Open","NVDA.High","NVDA.Low","NVDA.Close","NVDA.Volume","NVDA.Adjusted","F.Open","F.High","F.Low","F.Close","F.Volume","F.Adjusted","BAC.Open","BAC.High","BAC.Low","BAC.Close","BAC.Volume","BAC.Adjusted","T.Open","T.High","T.Low","T.Close","T.Volume","T.Adjusted","XOM.Open","XOM.High","XOM.Low","XOM.Close","XOM.Volume","XOM.Adjusted","VALE.Open","VALE.High","VALE.Low","VALE.Close","VALE.Volume","VALE.Adjusted","GSPC.Open","GSPC.High","GSPC.Low","GSPC.Close","GSPC.Volume","GSPC.Adjusted"
"2020-01-01",46.860001,52.810001,46.099998,47,1227882000,47,158.779999,174.050003,156.509995,170.229996,558530000,166.700623,88.120003,94.129997,84.519997,84.830002,170390700,81.351685,74.059998,81.962502,73.1875,77.377502,2934370400,76.036217,7.592745,7.749382,6.224237,6.273702,640885274,5.767778,206.75,224.199997,201.059998,201.910004,347314600,201.910004,59.6875,64.875,57.817501,59.107498,612541200,58.948589,9.29,9.42,8.73,8.82,1088852400,8.52818,35.349998,35.669998,32.470001,32.830002,995093800,31.216026,29.57704,29.871601,27.432024,28.413897,982957591,22.704651,70.239998,71.370003,61.860001,62.119999,359133900,53.599213,13.31,13.67,11.59,11.73,458872800,9.54805,3244.669922,3337.77002,3214.639893,3225.52002,77104420000,3225.52002
"2020-02-01",46.400002,59.27,41.040001,45.48,1283146900,45.48,170.429993,190.699997,152,162.009995,887522300,158.651047,85.07,90.510002,75.720001,78.43,167202600,75.214104,76.074997,81.805,64.092499,68.339996,3019279200,67.155365,6.347898,6.743611,5.630668,5.828524,623528821,5.360845,203.440002,218.770004,181.820007,192.470001,317547300,192.470001,58.924999,79.080002,58.862499,67.517502,1184865200,67.335991,8.85,9.24,6.67,6.96,1639965500,6.844171,33,35.450001,27.700001,28.5,1072992000,27.098892,28.670694,29.320242,24.932024,26.601208,922054388,21.634523,61.380001,63.009998,48.009998,51.439999,479874900,44.384159,11.83,12.64,9.53,9.82,584946100,7.993336,3235.659912,3393.52002,2855.840088,2954.219971,84292270000,2954.219971
"2020-03-01",47.419998,50.200001,36.75,45.48,2095887300,45.48,165.309998,175,132.520004,157.710007,1612695500,154.862061,77.919998,82.620003,50.02,65.739998,445364500,63.338264,70.57,76,53.1525,63.572498,6280072400,62.618778,5.82028,5.919209,3.157461,3.701566,1206495410,3.518477,194.029999,197.240005,137.100006,166.800003,649467700,166.800003,69.224998,71.222504,45.169998,65.900002,1577395200,65.762146,7.11,7.34,3.96,4.83,2622835900,4.749619,28.35,29.75,17.950001,21.23,2826499000,20.1863,26.714502,28.867069,19.697886,22.016617,1883263293,17.905914,52.59,54.150002,30.110001,37.970001,1171277200,33.232136,10.11,10.91,6.49,8.29,986247900,6.74794,2974.280029,3136.719971,2191.860107,2584.590088,161801100000,2584.590088
"2020-04-01",44.18,58.630001,41.700001,52.389999,1714615700,52.389999,153,180.399994,150.360001,179.210007,984705000,175.973816,63,79.610001,60.900002,76.730003,282837600,73.926773,61.625,73.6325,59.224998,73.449997,3265299200,72.348091,3.478978,4.023083,2.959604,3.470734,872027885,3.30093,161.619995,209.690002,150.830002,204.710007,541334600,204.710007,63.912498,76.050003,59.5975,73.07,1127830400,72.917145,4.63,5.75,4.17,5.09,1954784400,5.005292,19.93,25.32,19.51,24.049999,1636723300,23.013573,21.435045,24.070997,20.581572,23.013596,1117249324,18.716747,36.860001,47.68,36.34,46.470001,791507100,40.671509,7.94,8.88,7.36,8.25,527219100,6.71538,2498.080078,2954.860107,2447.48999,2912.429932,123163450000,2912.429932
"2020-05-01",51.07,56.98,49.09,53.799999,1192698100,53.799999,175.800003,187.509995,173.800003,183.25,688845000,179.940842,74.900002,80.059998,70.650002,77.989998,201828600,75.140732,71.5625,81.059998,71.462502,79.485001,2805936000,78.292542,3.380049,3.70981,2.86892,3.50371,944596215,3.33452,201.600006,240.899994,198.759995,225.089996,509476500,225.089996,71.087502,91.817497,70.209999,88.754997,1254887600,88.569328,5.02,6.09,4.52,5.71,1805254600,5.614974,23.379999,26.17,20.1,24.120001,1447488500,23.080559,23.240181,24.222054,20.853474,23.308157,959846510,19.400352,45.630001,47.150002,40.200001,45.470001,477169600,39.796288,8,9.8,7.69,9.76,526313100,7.944499,2869.090088,3068.669922,2766.639893,3044.310059,106799100000,3044.310059
"2020-06-01",53.310001,59,48.419998,52.610001,1174606200,52.610001,182.539993,204.399994,181.350006,203.509995,764965400,200.391525,77.660004,83.620003,71.059998,73.589996,258280600,71.302155,79.4375,93.095001,79.302498,91.199997,3243375600,90.074982,3.569662,4.847486,3.54493,3.866447,951111119,3.682364,224.589996,245.190002,207.110001,227.070007,548043800,227.070007,88.332497,96.425003,86.580002,94.977501,971946400,94.778809,5.73,7.74,5.67,6.08,2162095800,5.978816,24.280001,29.01,23.02,23.75,1801797500,22.726501,23.225077,25.10574,21.842899,22.832327,1170276053,19.004301,45.32,55.360001,43.16,44.720001,584980000,39.898769,9.84,11.33,9.81,10.31,661053600,8.392191,3038.780029,3233.129883,2965.659912,3100.290039,1.31044e+11,3100.290039
"2020-07-01",52.630001,78.959999,51.599998,77.43,1563684800,77.43,203.139999,216.380005,197.509995,205.009995,770190800,201.868546,74,78.489998,71.82,76.529999,185587300,74.150764,91.279999,106.415001,89.144997,106.260002,3020283200,104.949211,3.882935,4.534213,3.882935,4.204452,543581084,4.007105,228.5,255.850006,226.899994,253.669998,517599700,253.669998,95.207497,107.922501,94.129997,106.147499,809445200,105.973785,6.1,7.06,5.74,6.61,1641503600,6.499996,24.030001,25.290001,22.389999,24.879999,1388503300,23.973841,22.756798,23.111782,22.05438,22.341391,1003774316,18.595673,44.490002,45.380001,40.91,42.080002,447137800,37.543392,10.37,12.15,10.11,11.64,572226100,9.474791,3105.919922,3279.98999,3101.169922,3271.120117,97197020000,3271.120117
"2020-08-01",78.190002,92.639999,76.099998,90.82,1220335300,90.82,211.520004,231.149994,203.139999,225.529999,692423900,222.074127,76.480003,85.360001,74.760002,84.470001,155854300,81.84391,108.199997,131,107.892502,129.039993,4070061100,127.448189,4.154988,4.270404,3.404782,3.511954,857787504,3.349254,252.649994,304.670013,247.429993,293.200012,574239100,293.200012,107.324997,135.75,107.152496,133.744995,967254400,133.526123,6.65,7.38,6.53,6.82,1114124800,6.706501,25.030001,27.75,24.690001,25.74,1145115700,24.802519,22.620846,23.240181,22.212992,22.515106,762810420,19.173643,42.049999,46.419998,39.310001,39.939999,449216800,35.634094,11.8,11.95,10.8,11,577379500,8.95384,3288.26001,3514.77002,3284.530029,3500.310059,84402300000,3500.310059
"2020-09-01",91.919998,94.279999,73.849998,81.989998,1168263000,81.989998,225.509995,232.860001,196.25,210.330002,768176300,207.607681,84.699997,89.43,81.75,85.919998,161248300,83.701683,132.759995,137.979996,103.099998,115.809998,3885245100,114.587631,3.619126,3.932399,3.206925,3.281121,715658479,3.138154,294.709991,303.600006,244.130005,261.899994,499115300,261.899994,134.800003,147.267502,117.042503,135.304993,1585655200,135.083557,6.77,7.4,6.41,6.66,1285238800,6.549164,25.58,26.76,22.950001,24.09,1290916600,23.212614,22.462236,22.794561,20.959215,21.533234,1017387416,18.337488,39.75,40.029999,33.759998,34.330002,590803600,31.233152,11.24,12.08,10.39,10.58,757111800,8.611966,3507.439941,3588.110107,3209.449951,3363,92084120000,3363
"2020-10-01",83.059998,88.720001,74.230003,75.290001,1181118000,75.290001,213.490005,225.210007,199.619995,202.470001,631618000,199.849396,87.040001,91.129997,85.089996,86.959999,145178700,84.714836,117.639999,125.389999,107.720001,108.860001,2894666500,107.710983,3.256389,3.866447,3.206925,3.371805,772715571,3.227159,265.350006,285.23999,254.820007,263.109985,454101600,263.109985,137.580002,143.485001,123,125.339996,802235600,125.17231,6.71,8.35,6.6,7.73,1420926300,7.601356,24.27,25.83,23.120001,23.700001,1296966100,22.995903,21.540785,22.02417,19.901814,20.407854,1248679758,17.379128,33.790001,35.950001,31.110001,32.619999,630433400,29.677406,10.58,11.45,10.29,10.57,517231000,8.972228,3385.870117,3549.850098,3233.939941,3269.959961,89737600000,3269.959961
"2020-11-01",75.849998,92.739998,73.760002,92.660004,907041400,92.660004,204.289993,228.119995,200.119995,214.070007,573443000,211.299271,87.540001,99.330002,85.449997,98.019997,142204300,95.489288,109.110001,121.989998,107.32,119.050003,2123077300,117.793442,3.371805,4.633141,3.347073,4.410552,1088234820,4.22453,264.600006,297.380005,257.339996,276.970001,356771600,276.970001,126.577499,146.914993,123.949997,134.014999,759482000,133.835724,7.83,9.5,7.63,9.08,1434081400,8.92889,23.889999,29.1,23.27,28.16,1286428200,27.323399,20.694864,22.235649,20.287008,21.714502,971405428,18.94474,33.139999,42.080002,32.529999,38.130001,703960200,34.690361,10.72,14.81,10.64,14.56,724217000,12.359096,3296.199951,3645.98999,3279.73999,3621.629883,100977880000,3621.629883
"2020-12-01",92.25,97.980003,89.029999,91.709999,848701400,91.709999,214.509995,227.179993,209.110001,222.419998,594761700,220.115967,99,107.139999,98.209999,106.980003,121635500,104.709396,121.010002,138.789993,120.010002,132.690002,2322189600,131.515961,4.558945,5.251443,4.550701,5.02061,959036981,4.812385,279.160004,291.779999,264.630005,273.160004,363901000,273.160004,134.922501,137.3125,127.6325,130.550003,512099600,130.375351,9.16,9.49,8.75,8.79,1237449300,8.643716,28.74,30.549999,28.139999,30.309999,1027329000,29.409525,21.767372,24.086103,21.389729,21.722054,1284157530,18.951328,38.959999,44.470001,38.34,41.220001,603794500,38.406395,15.24,17.459999,14.84,16.76,613319400,14.226542,3645.870117,3760.199951,3633.399902,3756.070068,96056410000,3756.070068
"2021-01-01",92.110001,99.230003,85.019997,85.639999,997848700,85.639999,222.529999,242.639999,211.940002,231.960007,648076400,229.557144,107.660004,107.75,95.919998,96.809998,123895000,94.755257,133.520004,145.089996,126.379997,131.960007,2240262000,130.79245,5.037098,5.234955,4.253916,4.30338,861358579,4.135094,274.779999,286.790009,244.610001,258.329987,452633100,258.329987,131.042496,139.992493,125.860001,129.897507,615417200,129.762039,8.81,12.15,8.43,10.53,1923473000,10.354758,30.459999,34.369999,29.59,29.65,1085862900,28.948441,22.197886,22.809668,21.503021,21.623867,1224161530,18.865667,41.450001,51.080002,41,44.84,594784100,41.779301,17.5,19,16.09,16.15,606155200,13.708748,3764.610107,3870.899902,3662.709961,3714.23999,105548790000,3714.23999
"2021-02-01",86.830002,94.220001,79.360001,84.510002,734954400,84.510002,235.059998,246.130005,227.880005,232.380005,490962200,229.972809,96.989998,109.480003,96.919998,108.029999,115469700,105.737099,133.75,137.880005,118.389999,121.260002,1833855600,120.187096,4.435284,4.492993,3.734542,3.734542,961943088,3.59693,259.519989,276.600006,254.039993,257.619995,317775200,257.619995,130.532501,153.725006,129.027496,137.145004,668032400,137.001984,10.65,12.4,10.36,11.7,1454667900,11.505287,29.870001,37.029999,29.57,34.709999,949913300,33.888718,21.858006,22.515106,21.064955,21.064955,998358098,18.811047,45.580002,57.25,44.290001,54.369999,543959000,50.658802,16.469999,18.469999,16.200001,16.9,528397500,14.345379,3731.169922,3950.429932,3725.620117,3811.149902,98596960000,3811.149902
"2021-03-01",85.370003,86.949997,73.860001,78.5,1008228800,78.5,235.899994,241.050003,224.259995,235.770004,724945800,233.865067,108.599998,112.339996,102.75,109.269997,163152800,107.406113,123.75,128.720001,116.209999,122.150002,2650418200,121.250145,3.751031,4.278648,3.553174,4.089035,1453376328,3.964242,260.820007,299.709991,253.5,294.529999,497416700,294.529999,138.75,139.25,115.665001,133.482498,764865600,133.343307,11.87,13.62,11.63,12.25,1683492600,12.046134,35.52,39.970001,35.240002,38.689999,1378848200,37.774544,21.268883,23.31571,21.163141,22.862537,1398177232,20.41629,56.470001,62.549999,54.450001,55.830002,790785000,52.902546,17.360001,18.24,16.049999,17.379999,714299900,14.752821,3842.51001,3994.409912,3723.340088,3972.889893,120863560000,3972.889893
"2021-04-01",80.160004,89.199997,77.940002,81.620003,986273800,81.620003,238.470001,263.190002,238.050003,252.179993,568661600,250.142471,110.059998,118.980003,108.199997,114.489998,127018100,112.537071,123.660004,137.070007,122.489998,131.460007,1889857500,130.491562,4.039571,4.328112,3.841715,4.122012,792576506,4.006295,298.399994,331.809998,296.040009,325.079987,421257700,325.079987,135.722504,162.142502,135.112503,150.095001,671879600,149.990234,12.28,12.99,11.14,11.54,1329294700,11.347951,38.830002,41.130001,37.41,40.529999,1029977500,39.767544,22.839878,24.086103,22.12991,23.723564,1058549388,21.185186,56.32,59.48,54.299999,57.240002,457851400,54.238613,17.389999,21.120001,16.93,20.120001,546717100,17.861483,3992.780029,4218.779785,3992.780029,4181.169922,82869290000,4181.169922
"2021-05-01",81.970001,82,72.5,80.080002,892921300,80.080002,253.399994,254.350006,238.070007,249.679993,495084900,247.662674,115.18,116.739998,108.879997,113.879997,113824900,111.937477,132.039993,134.070007,122.25,124.610001,1711934900,123.692017,4.196208,4.707337,3.990107,4.699093,797038406,4.579228,326.170013,333.779999,298.190002,328.730011,353423700,328.730011,151.25,162.774994,134.589996,162.445007,705438000,162.331619,11.56,15.05,11.23,14.53,1943954700,14.288191,40.869999,43.259998,39.779999,42.389999,823509600,41.59256,24.003021,25.589125,21.654079,22.228098,1665976094,20.301634,57.98,64.019997,57.740002,58.369999,521302100,55.309361,20.18,23.02,19.969999,21.52,711668000,19.10433,4191.97998,4238.040039,4056.879883,4204.109863,75155370000,4204.109863
"2021-06-01",81.010002,94.339996,78.959999,93.93,812057600,93.93,251.229996,271.649994,243,270.899994,508572200,269.331696,114.559998,114.620003,109.260002,111.809998,106401000,110.340065,125.080002,137.410004,123.129997,136.960007,1606590000,136.181961,4.789777,5.57296,4.765045,4.954658,1186590565,4.839135,330.149994,358.140015,323.480011,347.709991,344810400,347.709991,162.699997,201.625,159.032501,200.024994,1027329200,199.885376,14.72,16.450001,14.44,14.86,1924494500,14.612698,42.950001,43.490002,38.490002,41.23,984580900,40.454384,22.250755,22.386707,21.457705,21.73716,1032169347,19.853245,59.450001,64.93,59.450001,63.080002,526456700,60.643158,22.75,23.18,20.879999,22.809999,639182700,20.249525,4216.52002,4302.430176,4164.399902,4297.5,85705180000,4297.5
"2021-07-01",94.040001,106.970001,84.239998,106.190002,1138187300,106.190002,269.609985,290.149994,269.600006,284.910004,522672700,283.26062,111.949997,126.32,111.809998,121.43,123985300,119.833595,136.600006,150,135.759995,145.860001,1919035100,145.031418,4.946414,5.004122,4.42704,4.756801,926997282,4.648336,346.820007,377.549988,334.5,356.299988,335420300,356.299988,201.25,208.75,178.654999,194.990005,782307700,194.89856,14.91,15.04,12.79,13.95,1242506500,13.717842,41.560001,41.700001,36.509998,38.360001,1060522600,37.796814,21.820242,22.167673,20.770393,21.185801,935588977,19.349669,64.330002,64.419998,54.599998,57.57,435901400,55.346012,22.860001,23.15,20.860001,21.02,458317300,19.024252,4300.72998,4429.970215,4233.129883,4395.259766,66496430000,4395.259766
"2021-08-01",105.93,122.489998,101.980003,110.720001,1998312900,110.720001,286.359985,305.839996,283.73999,301.880005,441308900,300.132385,122.029999,122.980003,113.610001,117.489998,114457400,115.945389,146.360001,153.490005,144.5,151.830002,1461542800,150.967484,4.962902,5.02061,4.402308,4.888706,905758381,4.779621,358.100006,382.76001,347.700012,379.380005,226132300,379.380005,197,230.429993,187.619995,223.850006,641638600,223.745026,14.02,14.33,12.38,13.03,1158184500,12.813153,38.400002,42.84,37.549999,41.75,997266200,41.137043,21.329306,21.563444,20.302114,20.70997,789806781,19.376196,57.549999,59.060001,52.099998,54.52,406363800,52.413834,21.51,21.889999,17.889999,19.07,559164500,17.259396,4406.859863,4537.359863,4367.72998,4522.680176,63217960000,4522.680176
"2021-09-01",111.300003,111.849998,99.510002,102.900002,867104200,102.900002,302.869995,305.320007,281.619995,281.920013,502918700,280.824524,118.010002,120.760002,110.309998,110.309998,115995300,109.282303,152.830002,157.259995,141.270004,141.5,1797835100,140.906967,4.954658,5.02061,4.105523,4.3446,839447676,4.264469,379.589996,384.329987,338.149994,339.390015,338121800,339.390015,224.850006,229.860001,204.669998,207.160004,499898600,207.099365,13.03,14.73,12.62,14.16,1411980700,13.924348,41.75,44.040001,38.360001,42.450001,1022318600,41.826763,20.725077,21.102718,20.347431,20.400303,984413994,19.086472,54.490002,60.48,52.959999,58.82,482908500,57.403614,18.639999,19.370001,13.75,13.95,788008800,12.625514,4528.799805,4545.850098,4305.910156,4307.540039,66268850000,4307.540039
"2021-10-01",102.599998,128.080002,99.82,120.230003,930236100,120.230003,282.119995,332,280.25,331.619995,516515800,330.33136,110.889999,115.57,104.019997,106.07,133499300,105.08181,141.899994,153.169998,138.270004,149.800003,1565079200,149.17218,4.410552,4.61,3.97,4.07,785665333,3.996955,341.609985,345.019989,308.109985,323.570007,588382500,323.570007,207.5,257.089996,195.550003,255.669998,497107800,255.595154,14.26,17.58,13.89,17.08,1668673100,16.795753,42.48,48.43,42.330002,47.779999,917220900,47.319763,20.498489,20.755287,18.889729,19.07855,1339836364,17.849844,59.41,65.940002,59.41,64.470001,435214600,62.917561,14.29,15.1,12.63,12.73,684159900,12.73,4317.160156,4608.080078,4278.939941,4605.379883,61874700000,4605.379883
